id	theme	file	title	tags	cpts	params
frankenstein	13_formas_bloques	sch/13_formas_bloques/frankenstein.sch	Frankenstein	bloque, cpt:i, cpt:l, cpt:r, cpt:v, curricular:senales, visibilidad-nodos	i,l,r,v	current_source_style,draw_nodes,inductor_style,label_nodes,resistor_style,right,voltage_source_style
misc	13_formas_bloques	sch/13_formas_bloques/misc.sch	Misc	bloque, cpt:misc, curricular:senales, etiqueta, kind, kind:memristor, kind:thermistor	misc	kind,l,right
mx1	13_formas_bloques	sch/13_formas_bloques/MX1.sch	MX1	bloque, cpt:mx, cpt:w, curricular:senales, layout	mx,w	endarrow,right,up
sbox1	13_formas_bloques	sch/13_formas_bloques/Sbox1.sch	Sbox1	bloque, cpt:shape, curricular:senales, etiqueta, grilla, pines	shape	help_lines,l,pinnames,pinnodes,right
sbox2	13_formas_bloques	sch/13_formas_bloques/Sbox2.sch	Sbox2	bloque, cpt:shape, curricular:senales, etiqueta, grilla, pines	shape	help_lines,l,pinnames,pinnodes,right
sbox3	13_formas_bloques	sch/13_formas_bloques/Sbox3.sch	Sbox3	bloque, cpt:shape, curricular:senales, etiqueta, grilla, pines	shape	help_lines,l,pinnames,pinnodes,right
scircle1	13_formas_bloques	sch/13_formas_bloques/Scircle1.sch	Scircle1	bloque, cpt:shape, curricular:senales, grilla	shape	help_lines,right
scircle2	13_formas_bloques	sch/13_formas_bloques/Scircle2.sch	Scircle2	bloque, cpt:shape, curricular:senales, etiqueta, grilla, pines	shape	help_lines,l,pinnames,pinnodes,right
sp1	13_formas_bloques	sch/13_formas_bloques/SP1.sch	SP1	bloque, cpt:sp, cpt:w, curricular:senales, layout	sp,w	down,endarrow,right,up
sp2	13_formas_bloques	sch/13_formas_bloques/SP2.sch	SP2	bloque, cpt:sp, cpt:w, curricular:senales, layout	sp,w	endarrow,right,up
sp3	13_formas_bloques	sch/13_formas_bloques/SP3.sch	SP3	bloque, cpt:sp, cpt:w, curricular:senales, espejo, layout	sp,w	down,endarrow,mirror,right
sp4	13_formas_bloques	sch/13_formas_bloques/SP4.sch	SP4	bloque, cpt:sp, cpt:w, curricular:senales, layout, visibilidad-nodos	sp,w	down,draw_nodes,endarrow,right
sp5	13_formas_bloques	sch/13_formas_bloques/SP5.sch	SP5	bloque, cpt:sp, cpt:v, cpt:w, curricular:senales, layout	sp,v,w	down,endarrow,right,up
striangle2	13_formas_bloques	sch/13_formas_bloques/Striangle2.sch	Striangle2	bloque, cpt:shape, curricular:senales, etiqueta, forma, grilla, pines	shape	aspect,help_lines,l,pinnames,pinnodes,right
striangle3	13_formas_bloques	sch/13_formas_bloques/Striangle3.sch	Striangle3	bloque, cpt:shape, curricular:senales, etiqueta, forma, grilla, pines, rotacion	shape	aspect,help_lines,l,pinnames,pinnodes,right,rotate
striangle4	13_formas_bloques	sch/13_formas_bloques/Striangle4.sch	Striangle4	bloque, cpt:shape, curricular:senales, etiqueta, forma, grilla, pines	shape	aspect,help_lines,l,pinnames,pinnodes,right
tr1	13_formas_bloques	sch/13_formas_bloques/TR1.sch	TR1	bloque, cpt:tr, cpt:w, curricular:senales, etiqueta, visibilidad-nodos	tr,w	draw_nodes,l,label_nodes,right
blocks	14_diagramas_bloques	sch/14_diagramas_bloques/blocks.sch	Blocks	cpt:bl, curricular:senales, diagrama-bloques, etiqueta, kind, kind:acdc, kind:amp, kind:bandpass, kind:dcac, kind:dcdc, kind:highpass, kind:highpass2, kind:lowpass, kind:lowpass2, kind:twoportsplit, kind:vco, visibilidad-nodos	bl	draw_nodes,kind,l,label_nodes,right
blocks2	14_diagramas_bloques	sch/14_diagramas_bloques/blocks2.sch	Blocks2	cpt:bl, curricular:senales, diagrama-bloques, etiqueta, kind, kind:adc, kind:dac, kind:dsp, kind:fft, kind:phaseshifter, kind:piattenuator, kind:tattenuator, kind:twoport, kind:vphaseshifter, kind:vpiattenuator, kind:vtattenuator, visibilidad-nodos	bl	draw_nodes,kind,l,label_nodes,right
domains	14_diagramas_bloques	sch/14_diagramas_bloques/domains.sch	Domains	cpt:shape, cpt:w, curricular:senales, diagrama-bloques, estilo, etiqueta, etiquetas-globales, forma, layout, visibilidad-nodos	shape,w	aspect,color,dashed,down,draw,draw_nodes,endarrow,l,label_ids,label_nodes,left,right,startarrow
negative-feedback1	14_diagramas_bloques	sch/14_diagramas_bloques/negative-feedback1.sch	Negative feedback1	cpt:shape, cpt:sp, cpt:w, curricular:senales, diagrama-bloques, etiqueta, forma, layout, visibilidad-nodos	shape,sp,w	aspect,down,draw_nodes,endarrow,l,label_nodes,left,right,up
negative-feedback2	14_diagramas_bloques	sch/14_diagramas_bloques/negative-feedback2.sch	Negative feedback2	cpt:shape, cpt:sp, cpt:w, curricular:senales, diagrama-bloques, etiqueta, forma, layout, visibilidad-nodos	shape,sp,w	aspect,down,draw_nodes,endarrow,l,label_nodes,left,right,up
negative-feedback3	14_diagramas_bloques	sch/14_diagramas_bloques/negative-feedback3.sch	Negative feedback3	cpt:sp, cpt:tr, cpt:w, curricular:senales, diagrama-bloques, etiqueta, layout, visibilidad-nodos	sp,tr,w	down,draw_nodes,endarrow,l,label_nodes,left,right,up
proportional-control	14_diagramas_bloques	sch/14_diagramas_bloques/proportional-control.sch	Proportional control	cpt:a, cpt:sp, cpt:tr, cpt:w, curricular:senales, diagrama-bloques, etiqueta, layout, pines, visibilidad-nodos	a,sp,tr,w	anchor,down,draw_nodes,endarrow,l,label_nodes,left,right,up
filter1	15_dsp_fir	sch/15_dsp_fir/filter1.sch	Filter1	cpt:c, cpt:p, cpt:r, cpt:w, curricular:senales, dsp, visibilidad-nodos	c,p,r,w	down,draw_nodes,label_nodes,right
filter2	15_dsp_fir	sch/15_dsp_fir/filter2.sch	Filter2	cpt:c, cpt:p, cpt:r, cpt:w, curricular:senales, dsp, visibilidad-nodos	c,p,r,w	down,draw_nodes,label_nodes,right
fir1	15_dsp_fir	sch/15_dsp_fir/fir1.sch	Fir1	cpt:shape, cpt:w, curricular:senales, dsp, etiqueta	shape,w	l,right
fir2	15_dsp_fir	sch/15_dsp_fir/fir2.sch	Fir2	cpt:shape, cpt:w, curricular:senales, dsp, etiqueta, forma	shape,w	aspect,l,right
fir3	15_dsp_fir	sch/15_dsp_fir/fir3.sch	Fir3	cpt:shape, cpt:w, curricular:senales, dsp, etiqueta	shape,w	down,l,up
fir4	15_dsp_fir	sch/15_dsp_fir/fir4.sch	Fir4	cpt:shape, cpt:w, curricular:senales, dsp, etiqueta, layout	shape,w	down,endarrow,l,right
fir5	15_dsp_fir	sch/15_dsp_fir/fir5.sch	Fir5	cpt:o, cpt:shape, cpt:w, curricular:senales, dsp, etiqueta, layout, visibilidad-nodos	o,shape,w	down,draw_nodes,endarrow,l,label_nodes,right
adc1	16_chips_ic	sch/16_chips_ic/ADC1.sch	ADC1	chip, cpt:u, etiqueta, pines	u	l,pinnames,pinnodes,right
adc2	16_chips_ic	sch/16_chips_ic/ADC2.sch	ADC2	chip, cpt:u, espejo, grilla, pines	u	help_lines,left,mirror,pinnames
adc3	16_chips_ic	sch/16_chips_ic/ADC3.sch	ADC3	chip, cpt:u, pines	u	pinnames,pinnodes,right
chips	16_chips_ic	sch/16_chips_ic/chips.sch	Chips	chip, cpt:o, cpt:u, etiqueta, pines	o,u	down,l,pinnames,pinnodes,right
chips2	16_chips_ic	sch/16_chips_ic/chips2.sch	Chips2	chip, cpt:o, cpt:u, etiqueta, forma, pines	o,u	aspect,down,l,pinnames,pinnodes,right
chips3	16_chips_ic	sch/16_chips_ic/chips3.sch	Chips3	chip, cpt:o, cpt:u, etiqueta, pines	o,u	down,l,pinnames,pinnodes,right
chips4	16_chips_ic	sch/16_chips_ic/chips4.sch	Chips4	chip, cpt:o, cpt:u, estilo, etiqueta, pines	o,u	down,fill,l,pinnames,pinnodes,right
dac1	16_chips_ic	sch/16_chips_ic/DAC1.sch	DAC1	chip, cpt:u, etiqueta, pines	u	l,pinlabels,right
dac3	16_chips_ic	sch/16_chips_ic/DAC3.sch	DAC3	chip, cpt:u, etiqueta, pines	u	l,pinnames,pinnodes,right
i2c2	16_chips_ic	sch/16_chips_ic/I2C2.sch	I2C2	chip, cpt:r, cpt:u, cpt:w, etiqueta, pines, tierra, visibilidad-nodos	r,u,w	down,draw_nodes,implicit,l,label_nodes,pindefs,pinlabels,right,up
ic1	16_chips_ic	sch/16_chips_ic/ic1.sch	Ic1	chip, cpt:d, cpt:r, cpt:u, cpt:w, etiqueta, grilla, pines, tierra, visibilidad-nodos	d,r,u,w	0V,down,draw_nodes,help_lines,implicit,l,pinlabels,right,up
ic1b	16_chips_ic	sch/16_chips_ic/ic1b.sch	Ic1b	chip, cpt:d, cpt:r, cpt:u, cpt:w, etiqueta, grilla, pines, tierra, visibilidad-nodos	d,r,u,w	0V,down,draw_nodes,help_lines,l,label_nodes,pinlabels,right
ic1c	16_chips_ic	sch/16_chips_ic/ic1c.sch	Ic1c	chip, cpt:d, cpt:r, cpt:u, cpt:w, grilla, pines, tierra, visibilidad-nodos	d,r,u,w	0V,down,draw_nodes,help_lines,pinlabels,right
ic2	16_chips_ic	sch/16_chips_ic/ic2.sch	Ic2	chip, cpt:d, cpt:r, cpt:u, cpt:w, etiqueta, grilla, pines, tierra, visibilidad-nodos	d,r,u,w	0V,down,draw_nodes,help_lines,implicit,l,pinlabels,right,up
ic2b	16_chips_ic	sch/16_chips_ic/ic2b.sch	Ic2b	chip, cpt:u, grilla, pines, visibilidad-nodos	u	draw_nodes,help_lines,pinlabels,right
ic3	16_chips_ic	sch/16_chips_ic/ic3.sch	Ic3	chip, cpt:u, cpt:w, etiqueta, etiquetas-globales, forma, grilla, pines, tierra	u,w	aspect,down,draw_labels,help_lines,implicit,l,pinnames,right,up
mcu-bt	16_chips_ic	sch/16_chips_ic/mcu-bt.sch	Mcu bt	chip, cpt:o, cpt:r, cpt:u, cpt:w, etiqueta, forma, geometria-global, pines, tierra, visibilidad-nodos	o,r,u,w	0V,aspect,down,draw_nodes,implicit,l,label_nodes,node_spacing,pinlabels,right,up
pic1	16_chips_ic	sch/16_chips_ic/pic1.sch	Pic1	chip, cpt:c, cpt:l, cpt:p, cpt:r, etiqueta-v	c,l,p,r	down,right,v,v^
pic2	16_chips_ic	sch/16_chips_ic/pic2.sch	Pic2	chip, cpt:c, cpt:l, cpt:p, cpt:r	c,l,p,r	down,right,size
pic3	16_chips_ic	sch/16_chips_ic/pic3.sch	Pic3	chip, cpt:c, cpt:l, cpt:p, cpt:r	c,l,p,r	down,right
pic4	16_chips_ic	sch/16_chips_ic/pic4.sch	Pic4	chip, cpt:c, cpt:l, cpt:p, cpt:r, cpt:w, etiqueta-v	c,l,p,r,w	down,right,v,v_
pic5	16_chips_ic	sch/16_chips_ic/pic5.sch	Pic5	chip, cpt:c, cpt:l, cpt:p, cpt:r	c,l,p,r	down,right
pic6	16_chips_ic	sch/16_chips_ic/pic6.sch	Pic6	chip, cpt:c, cpt:l, cpt:p, cpt:r, cpt:w	c,l,p,r,w	down,right
pic7	16_chips_ic	sch/16_chips_ic/pic7.sch	Pic7	chip, cpt:c, cpt:l, cpt:p, cpt:r, cpt:w	c,l,p,r,w	down,right
pio-input2	16_chips_ic	sch/16_chips_ic/PIO-input2.sch	PIO input2	chip, cpt:a, cpt:u, cpt:w, espejo, estilo, etiqueta, pad-senal, pines, visibilidad-nodos	a,u,w	anchor,bidir,down,draw_nodes,fill,fliplr,input,l,label_nodes,left,pinlabels,right
pio-input3	16_chips_ic	sch/16_chips_ic/PIO-input3.sch	PIO input3	chip, cpt:a, cpt:u, cpt:w, espejo, estilo, etiqueta, pad-senal, pines, visibilidad-nodos	a,u,w	anchor,bidir,down,draw_nodes,fill,fliplr,l,label_nodes,left,pinlabels,right
pio-output2	16_chips_ic	sch/16_chips_ic/PIO-output2.sch	PIO output2	chip, cpt:o, cpt:u, cpt:w, estilo, etiqueta, layout, pad-senal, pines, visibilidad-nodos	o,u,w	bidir,down,draw_nodes,fill,free,l,label_nodes,pinlabels,right,steps
pio-pullup2	16_chips_ic	sch/16_chips_ic/PIO-pullup2.sch	PIO pullup2	chip, cpt:m, cpt:r, cpt:u, cpt:w, espejo, estilo, etiqueta, pad-senal, pines, tierra, visibilidad-nodos	m,r,u,w	bidir,down,draw_nodes,fill,fliplr,l,label_nodes,pinlabels,rground,right,up
pio1	16_chips_ic	sch/16_chips_ic/PIO1.sch	PIO1	chip, cpt:u, cpt:w, espejo, estilo, etiqueta, pad-senal, visibilidad-nodos	u,w	bidir,down,draw_nodes,fill,fliplr,l,label_nodes,right,up
uadc	16_chips_ic	sch/16_chips_ic/Uadc.sch	Uadc	chip, cpt:u, etiqueta, grilla, pines	u	help_lines,l,pinnames,pinnodes,right
uchip1313	16_chips_ic	sch/16_chips_ic/Uchip1313.sch	Uchip1313	chip, cpt:u, etiqueta, grilla, pines	u	help_lines,l,pinnames,pinnodes,right
uchip2121	16_chips_ic	sch/16_chips_ic/Uchip2121.sch	Uchip2121	chip, cpt:u, etiqueta, grilla, pines	u	help_lines,l,pinnames,pinnodes,right
uchip2222	16_chips_ic	sch/16_chips_ic/Uchip2222.sch	Uchip2222	chip, cpt:u, etiqueta, grilla, pines	u	help_lines,l,pinnames,pinnodes,right
uchip3131	16_chips_ic	sch/16_chips_ic/Uchip3131.sch	Uchip3131	chip, cpt:u, etiqueta, grilla, pines	u	help_lines,l,pinnames,pinnodes,right
uchip3333	16_chips_ic	sch/16_chips_ic/Uchip3333.sch	Uchip3333	chip, cpt:u, etiqueta, grilla, pines	u	help_lines,l,pinnames,pinnodes,right
uchip4141	16_chips_ic	sch/16_chips_ic/Uchip4141.sch	Uchip4141	chip, cpt:u, etiqueta, grilla, pines	u	help_lines,l,pinnames,pinnodes,right
udac	16_chips_ic	sch/16_chips_ic/Udac.sch	Udac	chip, cpt:u, etiqueta, grilla, pines	u	help_lines,l,pinnames,pinnodes,right
uregulator	16_chips_ic	sch/16_chips_ic/Uregulator.sch	Uregulator	chip, cpt:u, etiqueta, grilla, pines	u	help_lines,l,pinnames,pinnodes,right
cmos-backdrive1	17_cmos	sch/17_cmos/cmos-backdrive1.sch	Cmos backdrive1	cmos, cpt:u, cpt:w, etiqueta, tierra, visibilidad-nodos	u,w	0V,down,draw_nodes,implicit,l,label_nodes,right,thickness,up
cmos-backdrive2	17_cmos	sch/17_cmos/cmos-backdrive2.sch	Cmos backdrive2	cmos, cpt:d, cpt:m, cpt:u, cpt:w, estilo, etiqueta, geometria-global, layout, tierra, visibilidad-nodos	d,m,u,w	0V,color,dashed,down,draw_nodes,fixed,implicit,l,label_nodes,right,scale,thickness,up
cmos-backdrive3	17_cmos	sch/17_cmos/cmos-backdrive3.sch	Cmos backdrive3	cmos, cpt:m, cpt:u, cpt:w, estilo, etiqueta, geometria-global, tierra, visibilidad-nodos	m,u,w	0V,dashed,down,draw_nodes,implicit,l,label_nodes,right,scale,thickness,up
cmos-esd-damage	17_cmos	sch/17_cmos/cmos-esd-damage.sch	Cmos esd damage	cmos, cpt:c, cpt:r, cpt:sw, cpt:w, etiqueta, etiqueta-v, etiquetas-globales, raw-tikz, visibilidad-nodos	c,r,sw,w	down,draw_nodes,l,label_ids,label_nodes,right,size,v
cmos-high-low	17_cmos	sch/17_cmos/cmos-high-low.sch	Cmos high low	cmos, cpt:c, cpt:p, cpt:r, cpt:sw, cpt:v, cpt:w, etiqueta, etiqueta-i, etiqueta-v, etiquetas-globales, visibilidad-nodos	c,p,r,sw,v,w	down,draw_nodes,i<,l,label_ids,label_nodes,right,size,v
cmos-high-low-simple	17_cmos	sch/17_cmos/cmos-high-low-simple.sch	Cmos high low simple	cmos, cpt:c, cpt:p, cpt:r, cpt:sw, cpt:w, etiqueta, etiqueta-i, etiqueta-v, etiquetas-globales, visibilidad-nodos	c,p,r,sw,w	down,draw_nodes,i<,l,label_ids,label_nodes,right,size,v
cmos-input-model	17_cmos	sch/17_cmos/cmos-input-model.sch	Cmos input model	cmos, cpt:c, cpt:p, cpt:r, cpt:v, cpt:w, visibilidad-nodos	c,p,r,v,w	down,draw_nodes,label_nodes,right,size,up
cmos-input-model-thevenin	17_cmos	sch/17_cmos/cmos-input-model-thevenin.sch	Cmos input model thevenin	cmos, cpt:c, cpt:p, cpt:r, cpt:v, cpt:w, etiquetas-globales, visibilidad-nodos	c,p,r,v,w	down,draw_nodes,label_ids,right,size,up
cmos-input-model1	17_cmos	sch/17_cmos/cmos-input-model1.sch	Cmos input model1	cmos, cpt:d, cpt:m, cpt:p, cpt:v, cpt:w, visibilidad-nodos	d,m,p,v,w	down,draw_nodes,label_nodes,right,size,up
cmos-input-model2	17_cmos	sch/17_cmos/cmos-input-model2.sch	Cmos input model2	cmos, cpt:c, cpt:p, cpt:r, cpt:v, cpt:w, etiqueta, etiquetas-globales, visibilidad-nodos	c,p,r,v,w	down,draw_nodes,l,label_ids,label_nodes,right,size,up
cmos-input-model3	17_cmos	sch/17_cmos/cmos-input-model3.sch	Cmos input model3	cmos, cpt:c, cpt:p, cpt:r, cpt:v, cpt:w, etiquetas-globales, visibilidad-nodos	c,p,r,v,w	down,draw_nodes,label_ids,right,size,up
cmos-input-model4	17_cmos	sch/17_cmos/cmos-input-model4.sch	Cmos input model4	cmos, cpt:c, cpt:p, cpt:r, cpt:w, raw-tikz, visibilidad-nodos	c,p,r,w	down,draw_nodes,right,size
cmos-input-model5	17_cmos	sch/17_cmos/cmos-input-model5.sch	Cmos input model5	cmos, cpt:c, cpt:p, cpt:r, cpt:w, raw-tikz, visibilidad-nodos	c,p,r,w	down,draw_nodes,right,size
cmos-input-model6	17_cmos	sch/17_cmos/cmos-input-model6.sch	Cmos input model6	cmos, cpt:c, cpt:r, cpt:w, etiquetas-globales, raw-tikz, visibilidad-nodos	c,r,w	down,draw_nodes,label_ids,label_nodes,right,size
cmos-led-model1	17_cmos	sch/17_cmos/cmos-led-model1.sch	Cmos led model1	cmos, cpt:d, cpt:p, cpt:r, cpt:v, cpt:w, etiqueta, etiqueta-i, etiqueta-v, visibilidad-nodos	d,p,r,v,w	down,draw_nodes,i>^,l,label_nodes,right,v
cmos-led1	17_cmos	sch/17_cmos/cmos-led1.sch	Cmos led1	cmos, cpt:d, cpt:o, cpt:r, cpt:u, cpt:w, etiqueta, etiqueta-i, etiqueta-v, tierra, visibilidad-nodos	d,o,r,u,w	0V,down,draw_nodes,i>^,implicit,l,label_nodes,right,up,v
cmos-low-high	17_cmos	sch/17_cmos/cmos-low-high.sch	Cmos low high	cmos, cpt:c, cpt:p, cpt:r, cpt:sw, cpt:v, cpt:w, etiqueta, etiqueta-i, etiqueta-v, etiquetas-globales, visibilidad-nodos	c,p,r,sw,v,w	down,draw_nodes,i,l,label_ids,label_nodes,right,size,v
cmos-low-high-simple	17_cmos	sch/17_cmos/cmos-low-high-simple.sch	Cmos low high simple	cmos, cpt:c, cpt:p, cpt:r, cpt:sw, cpt:v, cpt:w, etiqueta, etiqueta-i, etiqueta-v, etiquetas-globales, visibilidad-nodos	c,p,r,sw,v,w	down,draw_nodes,i,l,label_ids,label_nodes,right,size,v
cmos-open-drain	17_cmos	sch/17_cmos/cmos-open-drain.sch	Cmos open drain	cmos, cpt:m, cpt:r, cpt:w, etiqueta, etiquetas-globales, tierra, visibilidad-nodos	m,r,w	down,draw_nodes,l,label_ids,label_nodes,right,sground,up
cmos-protection1	17_cmos	sch/17_cmos/cmos-protection1.sch	Cmos protection1	cmos, cpt:d, cpt:r, cpt:u, cpt:w	d,r,u,w	right,size,up
cmos-protection2	17_cmos	sch/17_cmos/cmos-protection2.sch	Cmos protection2	cmos, cpt:d, cpt:r, cpt:u, cpt:w, etiqueta, tierra, visibilidad-nodos	d,r,u,w	down,draw_nodes,implicit,l,label_nodes,right,up
cmos-simple-output-model	17_cmos	sch/17_cmos/cmos-simple-output-model.sch	Cmos simple output model	cmos, cpt:p, cpt:r, cpt:sw, cpt:v, cpt:w, etiqueta, visibilidad-nodos	p,r,sw,v,w	down,draw_nodes,l,label_nodes,left,right
cmos-totem	17_cmos	sch/17_cmos/cmos-totem.sch	Cmos totem	cmos, cpt:m, cpt:w, etiqueta, etiquetas-globales, pad-senal, tierra, visibilidad-nodos	m,w	down,draw_nodes,l,label_ids,label_nodes,output,right,sground,up
cmos-totem2	17_cmos	sch/17_cmos/cmos-totem2.sch	Cmos totem2	cmos, cpt:d, cpt:m, cpt:w, etiqueta, etiquetas-globales, pad-senal, tierra, visibilidad-nodos	d,m,w	down,draw_nodes,implicit,l,label_ids,label_nodes,output,right,sground,up
cmos1	17_cmos	sch/17_cmos/cmos1.sch	Cmos1	cmos, cpt:m, cpt:p, cpt:w	m,p,w	down,right
antenna	18_lineas_transmision	sch/18_lineas_transmision/antenna.sch	Antenna	cpt:ant, kind, kind:rx, linea-transmision	ant	kind,right
antennas	18_lineas_transmision	sch/18_lineas_transmision/antennas.sch	Antennas	cpt:ant, espejo, etiqueta, kind, kind:rx, kind:tx, linea-transmision	ant	kind,l,left,mirror,right
cable	18_lineas_transmision	sch/18_lineas_transmision/cable.sch	Cable	cpt:cable, kind, kind:tline, linea-transmision, pines	cable	kind,pinnames,pinnodes,right
cable-coax	18_lineas_transmision	sch/18_lineas_transmision/cable-coax.sch	Cable coax	cpt:cable, cpt:w, estilo, kind, kind:coax, linea-transmision	cable,w	dashed,kind,right
cable-tline	18_lineas_transmision	sch/18_lineas_transmision/cable-tline.sch	Cable tline	cpt:cable, cpt:w, kind, kind:tline, linea-transmision	cable,w	kind,right
cable-tline2	18_lineas_transmision	sch/18_lineas_transmision/cable-tline2.sch	Cable tline2	cpt:cable, cpt:w, grilla, kind, kind:tline, linea-transmision	cable,w	help_lines,kind,right
cable-tline3	18_lineas_transmision	sch/18_lineas_transmision/cable-tline3.sch	Cable tline3	cpt:cable, cpt:w, forma, grilla, kind, kind:tline, linea-transmision	cable,w	aspect,help_lines,kind,right
cable-tp	18_lineas_transmision	sch/18_lineas_transmision/cable-tp.sch	Cable tp	cpt:cable, cpt:w, estilo, kind, kind:shieldedtwistedpair, linea-transmision	cable,w	dashed,kind,right
cable-twinax	18_lineas_transmision	sch/18_lineas_transmision/cable-twinax.sch	Cable twinax	cpt:cable, cpt:w, estilo, kind, kind:twinax, linea-transmision	cable,w	dashed,kind,right
cable-utp	18_lineas_transmision	sch/18_lineas_transmision/cable-utp.sch	Cable utp	cpt:cable, cpt:w, estilo, kind, kind:twistedpair, linea-transmision	cable,w	dashed,kind,right
cable4	18_lineas_transmision	sch/18_lineas_transmision/cable4.sch	Cable4	cpt:cable, cpt:w, estilo, kind, kind:twistedpair, linea-transmision	cable,w	dashed,kind,right
guard1	18_lineas_transmision	sch/18_lineas_transmision/guard1.sch	Guard1	control, cpt:c, cpt:cable, cpt:e, cpt:r, cpt:w, espejo, estilo, geometria-global, kind, kind:coax, layout, linea-transmision, visibilidad-nodos	c,cable,e,r,w	dashed,down,draw_nodes,free,invisible,kind,label_nodes,left,mirror,right,scale,up
pierce-oscillator	18_lineas_transmision	sch/18_lineas_transmision/pierce-oscillator.sch	Pierce oscillator	cpt:c, cpt:r, cpt:u, cpt:w, cpt:xt, etiqueta, linea-transmision, tierra, visibilidad-nodos	c,r,u,w,xt	down,draw_nodes,implicit,l,label_nodes,right,up
shield-ground	18_lineas_transmision	sch/18_lineas_transmision/shield-ground.sch	Shield ground	cpt:c, cpt:cable, cpt:e, cpt:r, cpt:v, cpt:w, estilo, etiqueta, geometria-global, kind, kind:coax, linea-transmision, tierra, visibilidad-nodos	c,cable,e,r,v,w	dashed,down,draw_nodes,kind,l,label_nodes,right,scale,sground,up
shield-guard	18_lineas_transmision	sch/18_lineas_transmision/shield-guard.sch	Shield guard	cpt:c, cpt:cable, cpt:e, cpt:r, cpt:v, cpt:w, espejo, estilo, etiqueta, geometria-global, kind, kind:coax, linea-transmision, tierra, visibilidad-nodos	c,cable,e,r,v,w	dashed,down,draw_nodes,kind,l,label_nodes,left,mirror,right,scale,sground,up
tline1	18_lineas_transmision	sch/18_lineas_transmision/tline1.sch	Tline1	cpt:tl, grilla, linea-transmision	tl	help_lines,right
tline2	18_lineas_transmision	sch/18_lineas_transmision/tline2.sch	Tline2	cpt:r, cpt:tl, cpt:u, cpt:w, etiqueta, geometria-global, linea-transmision, visibilidad-nodos	r,tl,u,w	down,draw_nodes,l,right,scale
tline3	18_lineas_transmision	sch/18_lineas_transmision/tline3.sch	Tline3	cpt:r, cpt:tl, cpt:u, cpt:w, etiqueta, geometria-global, linea-transmision, tierra, visibilidad-nodos	r,tl,u,w	down,draw_nodes,implicit,l,right,scale,up
tline4	18_lineas_transmision	sch/18_lineas_transmision/tline4.sch	Tline4	cpt:tl, grilla, linea-transmision	tl	down,help_lines
tline5	18_lineas_transmision	sch/18_lineas_transmision/tline5.sch	Tline5	cpt:tl, cpt:u, cpt:w, etiqueta, geometria-global, layout, linea-transmision, visibilidad-nodos	tl,u,w	draw_nodes,l,nowires,right,scale
txline1	18_lineas_transmision	sch/18_lineas_transmision/txline1.sch	Txline1	cpt:p, cpt:r, cpt:tl, cpt:v, cpt:w, etiqueta, etiqueta-v, linea-transmision, visibilidad-nodos	p,r,tl,v,w	down,draw_nodes,l,label_nodes,right,v,v_
xt1	18_lineas_transmision	sch/18_lineas_transmision/XT1.sch	XT1	cpt:xt, linea-transmision	xt	right
xt2	18_lineas_transmision	sch/18_lineas_transmision/XT2.sch	XT2	cpt:c, cpt:xt, linea-transmision	c,xt	down,right
xt3	18_lineas_transmision	sch/18_lineas_transmision/XT3.sch	XT3	cpt:c, cpt:xt, geometria-global, linea-transmision	c,xt	down,right,scale
meters1	19_medidores	sch/19_medidores/meters1.sch	Meters1	cpt:am, cpt:r, cpt:v, cpt:vm, cpt:w, curricular:tcii, medidor	am,r,v,vm,w	down,right
meters2	19_medidores	sch/19_medidores/meters2.sch	Meters2	cpt:am, cpt:bat, cpt:r, cpt:vm, cpt:w, curricular:tcii, etiqueta, medidor	am,bat,r,vm,w	down,l,right
autoground1	20_tierras_alimentacion	sch/20_tierras_alimentacion/autoground1.sch	Autoground1	cpt:i, cpt:l, cpt:r, cpt:w, curricular:tcii, etiquetas-globales, tierra	i,l,r,w	autoground,down,label_ids,size
autoground2	20_tierras_alimentacion	sch/20_tierras_alimentacion/autoground2.sch	Autoground2	cpt:i, cpt:l, cpt:r, cpt:w, curricular:tcii, etiquetas-globales, tierra	i,l,r,w	autoground,down,label_ids,size
autoground3	20_tierras_alimentacion	sch/20_tierras_alimentacion/autoground3.sch	Autoground3	cpt:i, cpt:l, cpt:p, cpt:r, cpt:w, curricular:tcii, etiquetas-globales, tierra	i,l,p,r,w	autoground,down,label_ids,right,size
batteries	20_tierras_alimentacion	sch/20_tierras_alimentacion/batteries.sch	Batteries	cpt:bat, curricular:tcii, etiqueta, kind, kind:cell1, tierra, visibilidad-nodos	bat	draw_nodes,kind,l,label_nodes,right
connections1	20_tierras_alimentacion	sch/20_tierras_alimentacion/connections1.sch	Connections1	cpt:o, cpt:w, curricular:tcii, estilo, etiqueta, pad-senal, tierra, visibilidad-nodos	o,w	bidir,draw_nodes,fill,input,l,label_nodes,output,pad,right
connections2	20_tierras_alimentacion	sch/20_tierras_alimentacion/connections2.sch	Connections2	cpt:o, cpt:w, curricular:tcii, estilo, etiqueta, forma, pad-senal, tierra	o,w	aspect,fill,l,output,right
connections3	20_tierras_alimentacion	sch/20_tierras_alimentacion/connections3.sch	Connections3	cpt:u, cpt:w, curricular:tcii, estilo, etiqueta, etiqueta-nodo, pad-senal, tierra, visibilidad-nodos	u,w	.+.fill,.+.input,.+.l,.-.fill,.-.l,.-.output,draw_nodes,l,label_nodes,right
